Subject,Predicate,Object,Annotation,BatchID,BatchTime
http://dbpedia.org/resource/Shock_to_the_System_(Gemma_Hayes_song),http://dbpedia.org/property/format,http://dbpedia.org/resource/Music_download,I Don't Know,0,8094.047486782074
http://dbpedia.org/resource/Shock_to_the_System_(Gemma_Hayes_song),http://dbpedia.org/ontology/format,http://dbpedia.org/resource/Music_download,I Don't Know,0,8094.047486782074
http://dbpedia.org/resource/Shock_to_the_System_(Gemma_Hayes_song),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Dave_Odlum,I Don't Know,0,8094.047486782074
http://dbpedia.org/resource/Shock_to_the_System_(Gemma_Hayes_song),http://dbpedia.org/property/format,http://dbpedia.org/resource/Paid_download,I Don't Know,0,8094.047486782074
http://dbpedia.org/resource/Paora_Winitana,http://dbpedia.org/property/years,2011,Incorrect,1,49.70017981529236
http://dbpedia.org/resource/Sultan_Mudzafar_Shah_I,http://dbpedia.org/property/successor,http://dbpedia.org/resource/Sultan_Mu'adzam_Shah,Correct,2,29.465908527374268
http://dbpedia.org/resource/Sultan_Mudzafar_Shah_I,http://dbpedia.org/ontology/deathDate,1179,Correct,2,29.465908527374268
http://dbpedia.org/resource/Antonio_Pujol,http://xmlns.com/foaf/0.1/name,"Pujol, Antonio",Correct,3,12.392608642578123
http://dbpedia.org/resource/Sunnyodon,http://dbpedia.org/property/ordo,http://dbpedia.org/resource/Multituberculata,Incorrect,4,76.8268358707428
http://dbpedia.org/resource/Ainselu_Kharka,http://dbpedia.org/property/settlementType,http://dbpedia.org/resource/Village_Development_Committee,Correct,5,25.27189683914185
http://dbpedia.org/resource/Ainselu_Kharka,http://dbpedia.org/ontology/abstract,"Ainselu Kharka is a town and Village Development Committee  in Khotang District in the Sagarmatha Zone of eastern Nepal. At the time of the 1991 Nepal census it had a population of 3,617 persons living in 676 individual households.",Correct,5,25.27189683914185
http://dbpedia.org/resource/WZBA,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/WZBA,I Don't Know,6,13.635592699050903
http://dbpedia.org/resource/WZBA,http://dbpedia.org/property/city,"http://dbpedia.org/resource/Westminster,_Maryland",Correct,6,13.635592699050903
http://dbpedia.org/resource/Steven_G._Vandenberg,http://dbpedia.org/ontology/abstract,"Steven Vandenberg (born July 15, 1915, Den Helder, The Netherlands d. August 27, 1992, Boulder, Colorado, United States) was a behavior geneticist who immigrated to the US after the Second World War, obtaining his Ph.D. from the University of Michigan in 1955.From 1960 to 1967 he worked at the University of Louisville School of Medicine as director of the Louisville Twin Study. In 1970 he moved to the Institute of Behavior Genetics at the University of Colorado at Boulder, where he remained until his retirement. Vandenberg received many honors and awards during his lifetime, including being the first recipient of the Behavior Genetics Association's Dobzhansky Career Award in 1977. Vandenberg served as President of the Behavior Genetics Association (1984–1985) and was the founding editor-in-chief of their scientific journal Behavior Genetics.",Correct,7,53.4799394607544
http://dbpedia.org/resource/Darlington_Borough_Council,http://xmlns.com/foaf/0.1/homepage,http://www.darlington.gov.uk/,Incorrect,8,40.431960344314575
http://dbpedia.org/resource/Darlington_Borough_Council,http://dbpedia.org/ontology/abstract,"Darlington Borough Council is the local government authority for Darlington, a town and unitary authority  borough in North East England. The authority is composed of 50 ward councillors. The council is controlled by the Labour Party and the current leader of the council is Councillor Bill Dixon. The acting chief executive of the council is Ms Ada Burns.The Authority was originally a non-metropolitan district of Durham County Council but absorbed the powers of the County Council in 1997 upon becoming a separate unitary authority. As of 2011 Darlington Borough has a population of 106,000 residents.",Correct,8,40.431960344314575
"http://dbpedia.org/resource/Dodge_Center,_Minnesota",http://dbpedia.org/property/areaLandSqMi,2.08,Correct,9,37.01763701438904
"http://dbpedia.org/resource/Dodge_Center,_Minnesota",http://dbpedia.org/ontology/abstract,"Dodge Center is a city in Dodge County, Minnesota, United States. The population was 2,670 at the 2010 census. Dodge Center is part of the Rochester, MN Metropolitan Statistical Area.",Correct,9,37.01763701438904
http://dbpedia.org/resource/Östersunds_BS,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Östersunds_BS,Correct,10,86.87968254089355
http://dbpedia.org/resource/Östersunds_BS,http://dbpedia.org/ontology/foundingYear,1974,Correct,10,86.87968254089355
http://dbpedia.org/resource/Östersunds_BS,http://dbpedia.org/property/ballpark,http://dbpedia.org/resource/Östersund_Arena,Incorrect,10,86.87968254089355
http://dbpedia.org/resource/Eric_Shinseki,http://dbpedia.org/ontology/president,http://dbpedia.org/resource/George_W._Bush,Correct,11,24.153560400009155
http://dbpedia.org/resource/Eric_Shinseki,http://dbpedia.org/ontology/abstract,"Eric Ken Shinseki (/ʃɨnˈsɛki/; born November 28, 1942) is a retired United States Army general who served as the seventh United States Secretary of Veterans Affairs (2009-2014). His final U.S. Army post was as the 34th Chief of Staff of the Army (1999–2003). Shinseki is a veteran of two tours of combat in the Vietnam War, in which he was awarded three Bronze Stars for valor and two Purple Hearts. He was both the first Asian-American four-star general (1997) and then the Secretary of Veterans Affairs.",Correct,11,24.153560400009155
http://dbpedia.org/resource/Eric_Shinseki,http://dbpedia.org/ontology/religion,http://dbpedia.org/resource/Lutheranism,Correct,11,24.153560400009155
http://dbpedia.org/resource/Lake_effect_snow_advisory,http://www.w3.org/2000/01/rdf-schema#comment,"A Lake Effect Snow Advisory is issued by the National Weather Service of the United States when lake effect snow may pose a hazard or is life-threatening. The snow must be completely caused by a convective snow development over a lake and not by a low pressure system. The criteria for this advisory vary from area to area.Prior to the 2008-09 winter storm season, there was the Lake-Effect Snow and Blowing Snow Advisory, specific for when blowing snow another hazard expected in the advised area.",Correct,12,32.7991955280304
http://dbpedia.org/resource/Lake_effect_snow_advisory,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Lake_effect_snow_advisory,Correct,12,32.7991955280304
http://dbpedia.org/resource/Lake_effect_snow_advisory,http://dbpedia.org/ontology/abstract,"A Lake Effect Snow Advisory is issued by the National Weather Service of the United States when lake effect snow may pose a hazard or is life-threatening. The snow must be completely caused by a convective snow development over a lake and not by a low pressure system. The criteria for this advisory vary from area to area.Prior to the 2008-09 winter storm season, there was the Lake-Effect Snow and Blowing Snow Advisory, specific for when blowing snow another hazard expected in the advised area. The Lake-Effect Snow Advisory for Lake-Effect Snow and Blowing Snow has since replaced it.",Correct,12,32.7991955280304
http://dbpedia.org/resource/Desperate_Teenage_Lovedolls,http://dbpedia.org/property/music,http://dbpedia.org/resource/SIN_34,Correct,13,39.10201597213745
http://dbpedia.org/resource/Francesco_Maria_Emanuele_Gaetani,http://dbpedia.org/property/alternativeNames,"marquis of Villabianca, Count of Belforte",Correct,14,86.47198367118835
http://dbpedia.org/resource/Francesco_Maria_Emanuele_Gaetani,http://dbpedia.org/ontology/alias,"marquis of Villabianca, Count ofBelforte",Correct,14,86.47198367118835
http://dbpedia.org/resource/Francesco_Maria_Emanuele_Gaetani,http://dbpedia.org/property/notableworks,Sicilia Nobile,Correct,14,86.47198367118835
http://dbpedia.org/resource/Francesco_Maria_Emanuele_Gaetani,http://dbpedia.org/ontology/deathDate,1802-02-06,Correct,14,86.47198367118835
http://dbpedia.org/resource/2013–14_BYU_Cougars_men's_basketball_team,http://dbpedia.org/property/opponent,http://dbpedia.org/resource/2013–14_North_Texas_Mean_Green_men's_basketball_team,Correct,15,20.086446046829224
http://dbpedia.org/resource/2013–14_BYU_Cougars_men's_basketball_team,http://dbpedia.org/property/rivalsRefTitle,BYU 2010 Basketball Commitments,Correct,15,20.086446046829224
http://dbpedia.org/resource/2013–14_BYU_Cougars_men's_basketball_team,http://dbpedia.org/property/assist,Matt Carlino & Kyle Collinsworth 2,Correct,15,20.086446046829224
http://dbpedia.org/resource/Cardinal_Ambrozic_Catholic_Secondary_School,http://dbpedia.org/ontology/foundingYear,2009,Correct,16,13.735784530639648
http://dbpedia.org/resource/Cardinal_Ambrozic_Catholic_Secondary_School,http://dbpedia.org/property/principal,Dan Compagnon,Correct,16,13.735784530639648
http://dbpedia.org/resource/Caractères,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Family,I Don't Know,17,39.8731997013092
"http://dbpedia.org/resource/Aster,_Edmonton",http://dbpedia.org/ontology/abstract,"Aster is a future neighbourhood in southeast Edmonton, Alberta, Canada. It was named for the Aster genus of flowering plants of which heath aster and flat-topped white aster are most common in Alberta.Aster is located within The Meadows and is identified as Neighbourhood 5 within The Meadows Area Structure Plan (ASP). It was officially named Aster on April 30, 2014.It is bounded on the west by 17 Street NW, north by a future realignment of 23 Avenue NW, and east and south by Anthony Henday Drive.",Correct,18,22.377934455871586
"http://dbpedia.org/resource/Aster,_Edmonton",http://www.w3.org/2000/01/rdf-schema#comment,"Aster is a future neighbourhood in southeast Edmonton, Alberta, Canada. It was named for the Aster genus of flowering plants of which heath aster and flat-topped white aster are most common in Alberta.Aster is located within The Meadows and is identified as Neighbourhood 5 within The Meadows Area Structure Plan (ASP).",Correct,18,22.377934455871586
http://dbpedia.org/resource/Taiwan,http://dbpedia.org/property/leaderTitle,http://dbpedia.org/resource/Vice_President_of_the_Republic_of_China,Incorrect,19,23.034015417099
http://dbpedia.org/resource/Dewan_Rakyat,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/United_Pasokmomogun_Kadazandusun_Murut_Organisation,Correct,20,10.542208909988403
http://dbpedia.org/resource/Dewan_Rakyat,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/Parti_Bersatu_Sabah,Correct,20,10.542208909988403
http://dbpedia.org/resource/The_Lion_of_Punjab_(film),http://dbpedia.org/ontology/basedOn,http://dbpedia.org/resource/Dhool,Correct,21,6.6057634353637695
http://dbpedia.org/resource/The_Love_Bug_(1925_film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_comedy_films,Correct,22,7.267150402069092
http://dbpedia.org/resource/Smith_College,http://dbpedia.org/ontology/facultySize,285,I Don't Know,23,16.626760005950928
http://dbpedia.org/resource/Smith_College,http://dbpedia.org/ontology/campus,http://dbpedia.org/resource/Urban_area,Correct,23,16.626760005950928
http://dbpedia.org/resource/WVAH-TV,http://dbpedia.org/property/location,"http://dbpedia.org/resource/Huntington,_West_Virginia",Correct,24,10.476649284362791
http://dbpedia.org/resource/WVAH-TV,http://dbpedia.org/ontology/locationCity,http://dbpedia.org/resource/West_Virginia,Correct,24,10.476649284362791
http://dbpedia.org/resource/The_Giant_Under_The_Snow,http://dbpedia.org/ontology/numberOfPages,184,Correct,25,28.805609226226807
http://dbpedia.org/resource/Dyckia_'Lad_Cutak',http://dbpedia.org/ontology/hybrid,http://dbpedia.org/resource/Dyckia,Correct,26,48.35591983795166
http://dbpedia.org/resource/Grand_and_General_Council,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/Sammarinese_Christian_Democratic_Party,Correct,27,7.818110942840576
http://dbpedia.org/resource/Al-Dhubi,http://dbpedia.org/property/commonName,Dhubi,Correct,28,39.880942583084106
http://dbpedia.org/resource/The_Black_Crowes,http://dbpedia.org/property/background,group_or_band,Correct,29,7.593541383743286
http://dbpedia.org/resource/The_Black_Crowes,http://dbpedia.org/property/label,"Def American, Columbia, V2, Silver Arrow",Correct,29,7.593541383743286
http://dbpedia.org/resource/Salah_Mansour,http://purl.org/dc/elements/1.1/description,Egyptian film director,Correct,30,7.5619728565216064
http://dbpedia.org/resource/Salah_Mansour,http://dbpedia.org/property/placeOfBirth,http://dbpedia.org/resource/Qalyubia_Governorate,Correct,30,7.5619728565216064
http://dbpedia.org/resource/Fabio_Testi,http://dbpedia.org/ontology/abstract,"Fabio Testi (born 2 August 1941) is an Italian film actor, notable as the star of, among many other films, First Action Hero.Born in Peschiera del Garda, Italy, the 1.84m tall actor started his film career as a stuntman in his college years. His most famous job as a stuntman was in Sergio Leone's Once Upon a Time in the West, where he fell from a rooftop and hit the ground on his shoulder.He has a son, Edwin, born 1971, from his relationship with Edwige Fenech. In 1979 Testi married Lola Navarro, with whom he fathered three children. On January 3, 2015 he got married to Antonella Liguori.",Correct,31,8.073001861572266
http://dbpedia.org/resource/The_War_Zone,http://dbpedia.org/property/caption,Theatrical release poster,Correct,32,21.17136836051941
http://dbpedia.org/resource/Broadminded_(film),http://dbpedia.org/property/studio,http://dbpedia.org/resource/First_National,Correct,33,4.750092506408691
http://dbpedia.org/resource/The_Wise_Guy,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:First_National_Pictures_films,Correct,34,4.77262282371521
http://dbpedia.org/resource/Yorkton,http://dbpedia.org/property/decMaximumHumidex,12.4,Correct,35,11.171793222427368
http://dbpedia.org/resource/Yorkton,http://dbpedia.org/property/decPrecipitationDays,12.11,Correct,35,11.171793222427368
http://dbpedia.org/resource/Stephen_Low,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Film_directors_from_Montreal,Correct,36,4.814310550689697
http://dbpedia.org/resource/WXEI-LP,http://dbpedia.org/property/format,http://dbpedia.org/resource/Religious_broadcasting,Correct,37,7.456499099731445
http://dbpedia.org/resource/WXEI-LP,http://dbpedia.org/property/erp,100,I Don't Know,37,7.456499099731445
http://dbpedia.org/resource/The_Royal_Oui,http://dbpedia.org/ontology/background,group_or_band,Correct,38,13.540402173995972
http://dbpedia.org/resource/The_Royal_Oui,http://dbpedia.org/ontology/activeYearsStartYear,2003,Correct,38,13.540402173995972
http://dbpedia.org/resource/The_Royal_Oui,http://dbpedia.org/property/label,File Under: Music,Correct,38,13.540402173995972
http://dbpedia.org/resource/Gilan_Province,http://dbpedia.org/property/coordinatesRegion,IR,Correct,39,6.112638235092163
http://dbpedia.org/resource/Russia_Wharf_Buildings,http://dbpedia.org/property/locmapin,Massachusetts,Correct,40,15.80901336669922
http://dbpedia.org/resource/Russia_Wharf_Buildings,http://dbpedia.org/property/latDirection,N,Correct,40,15.80901336669922
http://dbpedia.org/resource/Russia_Wharf_Buildings,http://dbpedia.org/property/latDegrees,42,Correct,40,15.80901336669922
http://dbpedia.org/resource/Russia_Wharf_Buildings,http://dbpedia.org/property/longDirection,W,Correct,40,15.80901336669922
http://dbpedia.org/resource/Russia_Wharf_Buildings,http://dbpedia.org/property/longDegrees,71,Correct,40,15.80901336669922
http://dbpedia.org/resource/The_Legend_of_White_Fang,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Canadian_children's_television_series,Correct,41,4.573224067687988
http://dbpedia.org/resource/Three_Crowns_of_the_Sailor,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Black-and-white_films,Correct,42,4.311783313751221
http://dbpedia.org/resource/Thunderbird_Films,http://xmlns.com/foaf/0.1/homepage,http://www.thunderbird.tv/,Incorrect,43,43.94193911552429
http://dbpedia.org/resource/Thunderbird_Films,http://dbpedia.org/property/locationCity,http://dbpedia.org/resource/British_Columbia,Correct,43,43.94193911552429
http://dbpedia.org/resource/Thunderbird_Films,http://dbpedia.org/property/locationCity,"http://dbpedia.org/resource/Toronto,_Ontario",Correct,43,43.94193911552429
http://dbpedia.org/resource/Yekaterinburg,http://dbpedia.org/property/marMeanC,-3.8,Correct,44,6.219884872436523
http://dbpedia.org/resource/Yekaterinburg,http://dbpedia.org/property/sepSnowDays,1,Correct,44,6.219884872436523
http://dbpedia.org/resource/Techtron,http://dbpedia.org/ontology/product,"http://dbpedia.org/resource/Electronic_Equipment,_Scientific_instrument",Correct,45,7.673871517181396
http://dbpedia.org/resource/Techtron,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Scientific_instrument,Correct,45,7.673871517181396
http://dbpedia.org/resource/The_Victoria_Cross_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1910s_drama_films,Correct,46,6.600342750549316
http://dbpedia.org/resource/The_Victoria_Cross_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Paramount_Pictures_films,Correct,46,6.600342750549316
http://dbpedia.org/resource/DN5,http://dbpedia.org/property/country,ROU,Correct,47,22.41483426094055
http://dbpedia.org/resource/Code_Two,http://dbpedia.org/ontology/abstract,"Code Two is a 1953 film about men training to be motorcycle cops. It stars Ralph Meeker, Sally Forrest, Elaine Stewart and Robert Horton and was directed by Fred M. Wilcox.",Correct,48,20.27681875228882
http://dbpedia.org/resource/Recordland,http://dbpedia.org/property/keyPeople,"Marcel Granier, President Empresas 1BC",Correct,49,28.965087175369263
http://dbpedia.org/resource/Recordland,http://dbpedia.org/property/industry,http://dbpedia.org/resource/Retailing,Correct,49,28.965087175369263
http://dbpedia.org/resource/Statistical_finance,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Monte_Carlo_methods_in_finance,Correct,50,4.172355651855469
http://dbpedia.org/resource/Pocket_Cube,http://dbpedia.org/property/footer,Pocket Cube in different forms. From top :,Correct,51,16.764729976654053
http://dbpedia.org/resource/Pocket_Cube,http://dbpedia.org/property/footer,iii.Pocket cube with one side tilted.,Correct,51,16.764729976654053
http://dbpedia.org/resource/Pocket_Cube,http://dbpedia.org/property/image,Pocket cube solved.jpg,I Don't Know,51,16.764729976654053
http://dbpedia.org/resource/The_Call_of_the_Savage,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Serial,I Don't Know,52,11.505289077758787
http://dbpedia.org/resource/The_Call_of_the_Savage,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English-language_films,Correct,52,11.505289077758787
http://dbpedia.org/resource/Badichowdi,http://dbpedia.org/property/subdivisionName,http://dbpedia.org/resource/Hyderabad,Correct,53,13.224796295166016
http://dbpedia.org/resource/Badichowdi,http://dbpedia.org/property/blank1InfoSec,http://dbpedia.org/resource/Hyderabad,Incorrect,53,13.224796295166016
http://dbpedia.org/resource/Schrattenfluh,http://dbpedia.org/property/range,http://dbpedia.org/resource/Alps,Correct,54,6.074158191680908
http://dbpedia.org/resource/WUPA,http://dbpedia.org/ontology/formerBroadcastNetwork,http://dbpedia.org/resource/Independent_station_(North_America),Correct,55,14.912060022354126
http://dbpedia.org/resource/WUPA,http://dbpedia.org/ontology/formerBroadcastNetwork,http://dbpedia.org/resource/Fox_Kids,Correct,55,14.912060022354126
http://dbpedia.org/resource/WUPA,http://dbpedia.org/property/formerAffiliations,http://dbpedia.org/resource/UPN,Correct,55,14.912060022354126
http://dbpedia.org/resource/Phymorhynchus_moskalevi,http://dbpedia.org/property/binomial,Phymorhynchus moskalevi,Correct,56,49.66915130615234
http://dbpedia.org/resource/List_of_counties_in_Texas,http://dbpedia.org/property/seat,Gonzales,I Don't Know,57,18.74898767471313
http://dbpedia.org/resource/Ahmed_Izzet_Pasha,http://dbpedia.org/property/termStart,1913-06-11,Correct,58,9.872068405151367
http://dbpedia.org/resource/Ahmed_Izzet_Pasha,http://dbpedia.org/property/name,احمد عزت پاشا,I Don't Know,58,9.872068405151367
http://dbpedia.org/resource/Cercospora_apii,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Pathogen,Correct,59,7.850957632064819
http://dbpedia.org/resource/Cercospora_apii,http://dbpedia.org/property/classis,http://dbpedia.org/resource/Dothideomycetes,Correct,59,7.850957632064819
http://dbpedia.org/resource/Battle_of_Spartolos,http://dbpedia.org/ontology/combatant,"Chalcidice,",Correct,60,77.48644971847534
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English-language_films,Correct,61,171.87311911582947
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://dbpedia.org/property/cinematography,http://dbpedia.org/resource/Douglas_Milsome,Correct,61,171.87311911582947
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Dino_De_Laurentiis,Correct,61,171.87311911582947
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://www.w3.org/2000/01/rdf-schema#comment,"Body of Evidence is a 1993 American erotic thriller film produced by Dino De Laurentiis and distributed by Metro-Goldwyn-Mayer and originally had the rare NC-17 rating.It was directed by Uli Edel and written by Brad Mirman. The film stars Madonna and Willem Dafoe, with Joe Mantegna, Anne Archer, Julianne Moore and Jürgen Prochnow in supporting roles.The first theatrical release was censored for the purpose of obtaining an R rating, reducing the film's running time from 101 to 99 minutes.",Correct,61,171.87311911582947
"http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Evanston,_Illinois",http://dbpedia.org/property/pos,4,Correct,62,25.28716492652893
"http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Evanston,_Illinois",http://dbpedia.org/property/address,815,Correct,62,25.28716492652893
"http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Evanston,_Illinois",http://dbpedia.org/property/pos,23,Correct,62,25.28716492652893
http://dbpedia.org/resource/Pleurotomella_marshalli,http://dbpedia.org/property/binomial,Pleurotomella marshalli,Correct,63,4.355430841445923
http://dbpedia.org/resource/Pierre-Samuel_Gendron,http://dbpedia.org/ontology/otherParty,http://dbpedia.org/resource/Conservative_Party_of_Quebec_(historical),Correct,64,7.546224594116211
http://dbpedia.org/resource/Yul_Edochie,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Enugu,Incorrect,65,55.13412046432495
http://dbpedia.org/resource/Tote_(footballer),http://dbpedia.org/ontology/team,http://dbpedia.org/resource/CD_Los_Yébenes_San_Bruno,Correct,66,24.313336849212646
http://dbpedia.org/resource/Salto_Mortale_(1953_film),http://dbpedia.org/ontology/language,http://dbpedia.org/resource/German_language,Correct,67,39.68982791900635
http://dbpedia.org/resource/Oscar_Steen,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/AIK_IF,I Don't Know,68,36.147894859313965
http://dbpedia.org/resource/XNU,http://dbpedia.org/ontology/programmingLanguage,http://dbpedia.org/resource/C_(programming_language),Correct,69,50.73081278800965
http://dbpedia.org/resource/Germany,http://dbpedia.org/property/areaRank,63.0,I Don't Know,70,10.80005431175232
http://dbpedia.org/resource/Alberto_Giacometti,http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Formalism_(art),Correct,71,5.438900947570801
http://dbpedia.org/resource/Bristol_Law_School,http://dbpedia.org/property/staff,59,Correct,72,5.974320411682129
http://dbpedia.org/resource/Tanya_Blount,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Correct,73,5.405420303344727
http://dbpedia.org/resource/Ronnie_McDowell,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Correct,74,3.592522382736206
http://dbpedia.org/resource/The_Hooters,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Correct,75,3.913334369659424
